filename,label,wav_duration,file_path,folder
169_1307970398039_C1.wav,Bunlabelledtest,8.7635,../datasets/challenge2/set_b/Bunlabelledtest__169_1307970398039_C1.wav,b
170_1307970562729_D.wav,Bunlabelledtest,20.35725,../datasets/challenge2/set_b/Bunlabelledtest__170_1307970562729_D.wav,b
209_1308162216750_B.wav,Bunlabelledtest,14.209,../datasets/challenge2/set_b/Bunlabelledtest__209_1308162216750_B.wav,b
171_1307971016233_C.wav,Bunlabelledtest,4.453,../datasets/challenge2/set_b/Bunlabelledtest__171_1307971016233_C.wav,b
172_1307971284351_C.wav,Bunlabelledtest,2.6555,../datasets/challenge2/set_b/Bunlabelledtest__172_1307971284351_C.wav,b
149_1306776016110_C.wav,Bunlabelledtest,6.7285,../datasets/challenge2/set_b/Bunlabelledtest__149_1306776016110_C.wav,b
173_1307973611151_D.wav,Bunlabelledtest,2.306,../datasets/challenge2/set_b/Bunlabelledtest__173_1307973611151_D.wav,b
174_1307987737137_C.wav,Bunlabelledtest,5.26525,../datasets/challenge2/set_b/Bunlabelledtest__174_1307987737137_C.wav,b
175_1307987962616_C.wav,Bunlabelledtest,2.57775,../datasets/challenge2/set_b/Bunlabelledtest__175_1307987962616_C.wav,b
176_1307988171173_A1.wav,Bunlabelledtest,3.11775,../datasets/challenge2/set_b/Bunlabelledtest__176_1307988171173_A1.wav,b
176_1307988171173_C.wav,Bunlabelledtest,3.52175,../datasets/challenge2/set_b/Bunlabelledtest__176_1307988171173_C.wav,b
176_1307988171173_C1.wav,Bunlabelledtest,2.585,../datasets/challenge2/set_b/Bunlabelledtest__176_1307988171173_C1.wav,b
177_1307989650056_C.wav,Bunlabelledtest,2.9615,../datasets/challenge2/set_b/Bunlabelledtest__177_1307989650056_C.wav,b
178_1307989887769_A.wav,Bunlabelledtest,3.929,../datasets/challenge2/set_b/Bunlabelledtest__178_1307989887769_A.wav,b
179_1307990076841_D1.wav,Bunlabelledtest,2.913,../datasets/challenge2/set_b/Bunlabelledtest__179_1307990076841_D1.wav,b
180_1307990956284_B.wav,Bunlabelledtest,12.236,../datasets/challenge2/set_b/Bunlabelledtest__180_1307990956284_B.wav,b
180_1307990956284_D.wav,Bunlabelledtest,2.919,../datasets/challenge2/set_b/Bunlabelledtest__180_1307990956284_D.wav,b
181_1308052613891_C.wav,Bunlabelledtest,5.56625,../datasets/challenge2/set_b/Bunlabelledtest__181_1308052613891_C.wav,b
184_1308073010307_C.wav,Bunlabelledtest,5.47925,../datasets/challenge2/set_b/Bunlabelledtest__184_1308073010307_C.wav,b
186_1308073648738_C.wav,Bunlabelledtest,2.23225,../datasets/challenge2/set_b/Bunlabelledtest__186_1308073648738_C.wav,b
186_1308073648738_D1.wav,Bunlabelledtest,6.40875,../datasets/challenge2/set_b/Bunlabelledtest__186_1308073648738_D1.wav,b
187_1308073994223_C.wav,Bunlabelledtest,2.554,../datasets/challenge2/set_b/Bunlabelledtest__187_1308073994223_C.wav,b
189_1308075231945_A.wav,Bunlabelledtest,1.78575,../datasets/challenge2/set_b/Bunlabelledtest__189_1308075231945_A.wav,b
189_1308075231945_C.wav,Bunlabelledtest,10.909,../datasets/challenge2/set_b/Bunlabelledtest__189_1308075231945_C.wav,b
191_1308077299430_C.wav,Bunlabelledtest,18.35825,../datasets/challenge2/set_b/Bunlabelledtest__191_1308077299430_C.wav,b
191_1308077299430_D.wav,Bunlabelledtest,3.07875,../datasets/challenge2/set_b/Bunlabelledtest__191_1308077299430_D.wav,b
193_1308078104592_A.wav,Bunlabelledtest,11.12225,../datasets/challenge2/set_b/Bunlabelledtest__193_1308078104592_A.wav,b
193_1308078104592_D.wav,Bunlabelledtest,22.7995,../datasets/challenge2/set_b/Bunlabelledtest__193_1308078104592_D.wav,b
194_1308139824187_C.wav,Bunlabelledtest,4.59325,../datasets/challenge2/set_b/Bunlabelledtest__194_1308139824187_C.wav,b
195_1308140095331_D.wav,Bunlabelledtest,4.047,../datasets/challenge2/set_b/Bunlabelledtest__195_1308140095331_D.wav,b
196_1308141034858_D.wav,Bunlabelledtest,2.642,../datasets/challenge2/set_b/Bunlabelledtest__196_1308141034858_D.wav,b
197_1308141235553_B.wav,Bunlabelledtest,14.3335,../datasets/challenge2/set_b/Bunlabelledtest__197_1308141235553_B.wav,b
200_1308144251434_C1.wav,Bunlabelledtest,2.688,../datasets/challenge2/set_b/Bunlabelledtest__200_1308144251434_C1.wav,b
201_1308144942432_B.wav,Bunlabelledtest,8.52275,../datasets/challenge2/set_b/Bunlabelledtest__201_1308144942432_B.wav,b
202_1308145175747_B.wav,Bunlabelledtest,4.0455,../datasets/challenge2/set_b/Bunlabelledtest__202_1308145175747_B.wav,b
203_1308162026258_C.wav,Bunlabelledtest,3.52125,../datasets/challenge2/set_b/Bunlabelledtest__203_1308162026258_C.wav,b
204_1308159229275_B1.wav,Bunlabelledtest,4.8315,../datasets/challenge2/set_b/Bunlabelledtest__204_1308159229275_B1.wav,b
206_1308159601959_C1.wav,Bunlabelledtest,4.4135,../datasets/challenge2/set_b/Bunlabelledtest__206_1308159601959_C1.wav,b
207_1308159792607_B3.wav,Bunlabelledtest,1.254,../datasets/challenge2/set_b/Bunlabelledtest__207_1308159792607_B3.wav,b
152_1306779561195_D1.wav,Bunlabelledtest,4.94675,../datasets/challenge2/set_b/Bunlabelledtest__152_1306779561195_D1.wav,b
150_1306776340746_D.wav,Bunlabelledtest,7.79825,../datasets/challenge2/set_b/Bunlabelledtest__150_1306776340746_D.wav,b
210_1308162935880_D.wav,Bunlabelledtest,2.9545,../datasets/challenge2/set_b/Bunlabelledtest__210_1308162935880_D.wav,b
212_1308245076477_C.wav,Bunlabelledtest,1.22425,../datasets/challenge2/set_b/Bunlabelledtest__212_1308245076477_C.wav,b
213_1308245263936_B.wav,Bunlabelledtest,3.613,../datasets/challenge2/set_b/Bunlabelledtest__213_1308245263936_B.wav,b
214_1308245489717_A1.wav,Bunlabelledtest,1.41,../datasets/challenge2/set_b/Bunlabelledtest__214_1308245489717_A1.wav,b
215_1308245664733_D.wav,Bunlabelledtest,4.3865,../datasets/challenge2/set_b/Bunlabelledtest__215_1308245664733_D.wav,b
216_1308245839516_B1.wav,Bunlabelledtest,5.006,../datasets/challenge2/set_b/Bunlabelledtest__216_1308245839516_B1.wav,b
217_1308246111629_A.wav,Bunlabelledtest,10.355,../datasets/challenge2/set_b/Bunlabelledtest__217_1308246111629_A.wav,b
217_1308246111629_B.wav,Bunlabelledtest,2.65125,../datasets/challenge2/set_b/Bunlabelledtest__217_1308246111629_B.wav,b
217_1308246111629_D.wav,Bunlabelledtest,3.216,../datasets/challenge2/set_b/Bunlabelledtest__217_1308246111629_D.wav,b
220_1308250132896_A.wav,Bunlabelledtest,1.97725,../datasets/challenge2/set_b/Bunlabelledtest__220_1308250132896_A.wav,b
222_1308336218979_B.wav,Bunlabelledtest,1.80625,../datasets/challenge2/set_b/Bunlabelledtest__222_1308336218979_B.wav,b
227_1308594233667_D.wav,Bunlabelledtest,24.44875,../datasets/challenge2/set_b/Bunlabelledtest__227_1308594233667_D.wav,b
229_1308594979317_C.wav,Bunlabelledtest,4.03675,../datasets/challenge2/set_b/Bunlabelledtest__229_1308594979317_C.wav,b
231_1308748318393_B.wav,Bunlabelledtest,11.52775,../datasets/challenge2/set_b/Bunlabelledtest__231_1308748318393_B.wav,b
231_1308748318393_C.wav,Bunlabelledtest,2.6245,../datasets/challenge2/set_b/Bunlabelledtest__231_1308748318393_C.wav,b
232_1308748524018_A1.wav,Bunlabelledtest,1.52875,../datasets/challenge2/set_b/Bunlabelledtest__232_1308748524018_A1.wav,b
232_1308748524018_D.wav,Bunlabelledtest,1.44075,../datasets/challenge2/set_b/Bunlabelledtest__232_1308748524018_D.wav,b
235_1308749032454_C1.wav,Bunlabelledtest,1.0275,../datasets/challenge2/set_b/Bunlabelledtest__235_1308749032454_C1.wav,b
235_1308749032454_D1.wav,Bunlabelledtest,5.89575,../datasets/challenge2/set_b/Bunlabelledtest__235_1308749032454_D1.wav,b
237_1308750231222_C1.wav,Bunlabelledtest,2.457,../datasets/challenge2/set_b/Bunlabelledtest__237_1308750231222_C1.wav,b
239_1309195730333_D.wav,Bunlabelledtest,4.52275,../datasets/challenge2/set_b/Bunlabelledtest__239_1309195730333_D.wav,b
240_1309196119795_D.wav,Bunlabelledtest,7.34025,../datasets/challenge2/set_b/Bunlabelledtest__240_1309196119795_D.wav,b
242_1309197394064_A.wav,Bunlabelledtest,2.679,../datasets/challenge2/set_b/Bunlabelledtest__242_1309197394064_A.wav,b
242_1309197394064_C.wav,Bunlabelledtest,3.9625,../datasets/challenge2/set_b/Bunlabelledtest__242_1309197394064_C.wav,b
243_1309197760898_D.wav,Bunlabelledtest,15.344,../datasets/challenge2/set_b/Bunlabelledtest__243_1309197760898_D.wav,b
245_1309198844065_A.wav,Bunlabelledtest,2.515,../datasets/challenge2/set_b/Bunlabelledtest__245_1309198844065_A.wav,b
245_1309200438094_C.wav,Bunlabelledtest,1.3,../datasets/challenge2/set_b/Bunlabelledtest__245_1309200438094_C.wav,b
248_1309201683806_B.wav,Bunlabelledtest,3.56725,../datasets/challenge2/set_b/Bunlabelledtest__248_1309201683806_B.wav,b
248_1309201683806_D.wav,Bunlabelledtest,16.31075,../datasets/challenge2/set_b/Bunlabelledtest__248_1309201683806_D.wav,b
254_1309350589009_B.wav,Bunlabelledtest,11.3875,../datasets/challenge2/set_b/Bunlabelledtest__254_1309350589009_B.wav,b
255_1309351210897_B.wav,Bunlabelledtest,1.8065,../datasets/challenge2/set_b/Bunlabelledtest__255_1309351210897_B.wav,b
259_1309352630271_B.wav,Bunlabelledtest,2.2755,../datasets/challenge2/set_b/Bunlabelledtest__259_1309352630271_B.wav,b
260_1309353164458_A.wav,Bunlabelledtest,3.76125,../datasets/challenge2/set_b/Bunlabelledtest__260_1309353164458_A.wav,b
171_1307971016233_F.wav,Bunlabelledtest,2.262,../datasets/challenge2/set_b/Bunlabelledtest__171_1307971016233_F.wav,b
264_1309356143724_A.wav,Bunlabelledtest,9.56425,../datasets/challenge2/set_b/Bunlabelledtest__264_1309356143724_A.wav,b
268_1309368960960_A.wav,Bunlabelledtest,10.80275,../datasets/challenge2/set_b/Bunlabelledtest__268_1309368960960_A.wav,b
268_1309368960960_E.wav,Bunlabelledtest,3.62725,../datasets/challenge2/set_b/Bunlabelledtest__268_1309368960960_E.wav,b
270_1309369533040_D.wav,Bunlabelledtest,3.09875,../datasets/challenge2/set_b/Bunlabelledtest__270_1309369533040_D.wav,b
271_1309369876160_B.wav,Bunlabelledtest,11.5595,../datasets/challenge2/set_b/Bunlabelledtest__271_1309369876160_B.wav,b
272_1309370164386_B.wav,Bunlabelledtest,3.2,../datasets/challenge2/set_b/Bunlabelledtest__272_1309370164386_B.wav,b
274_1311075637574_C.wav,Bunlabelledtest,6.83375,../datasets/challenge2/set_b/Bunlabelledtest__274_1311075637574_C.wav,b
278_1311163365896_C.wav,Bunlabelledtest,1.934,../datasets/challenge2/set_b/Bunlabelledtest__278_1311163365896_C.wav,b
278_1311163365896_D.wav,Bunlabelledtest,17.20175,../datasets/challenge2/set_b/Bunlabelledtest__278_1311163365896_D.wav,b
280_1311165195344_B.wav,Bunlabelledtest,5.349,../datasets/challenge2/set_b/Bunlabelledtest__280_1311165195344_B.wav,b
281_1311165683454_C.wav,Bunlabelledtest,11.629,../datasets/challenge2/set_b/Bunlabelledtest__281_1311165683454_C.wav,b
282_1311166081161_D.wav,Bunlabelledtest,2.18,../datasets/challenge2/set_b/Bunlabelledtest__282_1311166081161_D.wav,b
284_1311168471850_C.wav,Bunlabelledtest,11.49075,../datasets/challenge2/set_b/Bunlabelledtest__284_1311168471850_C.wav,b
286_1311170606028_B.wav,Bunlabelledtest,2.58575,../datasets/challenge2/set_b/Bunlabelledtest__286_1311170606028_B.wav,b
287_1311170903290_D.wav,Bunlabelledtest,3.994,../datasets/challenge2/set_b/Bunlabelledtest__287_1311170903290_D.wav,b
288_1311164615284_B.wav,Bunlabelledtest,5.13725,../datasets/challenge2/set_b/Bunlabelledtest__288_1311164615284_B.wav,b
290_1311182875320_B.wav,Bunlabelledtest,1.61275,../datasets/challenge2/set_b/Bunlabelledtest__290_1311182875320_B.wav,b
293_1311680805936_B.wav,Bunlabelledtest,4.6345,../datasets/challenge2/set_b/Bunlabelledtest__293_1311680805936_B.wav,b
293_1311680805936_B2.wav,Bunlabelledtest,2.69025,../datasets/challenge2/set_b/Bunlabelledtest__293_1311680805936_B2.wav,b
294_1311681084248_D.wav,Bunlabelledtest,3.183,../datasets/challenge2/set_b/Bunlabelledtest__294_1311681084248_D.wav,b
296_1311682952647_A.wav,Bunlabelledtest,1.28825,../datasets/challenge2/set_b/Bunlabelledtest__296_1311682952647_A.wav,b
296_1311682952647_B.wav,Bunlabelledtest,1.917,../datasets/challenge2/set_b/Bunlabelledtest__296_1311682952647_B.wav,b
300_1311772096120_B.wav,Bunlabelledtest,4.57075,../datasets/challenge2/set_b/Bunlabelledtest__300_1311772096120_B.wav,b
300_1311772096120_C.wav,Bunlabelledtest,4.05375,../datasets/challenge2/set_b/Bunlabelledtest__300_1311772096120_C.wav,b
300_1311772096120_D.wav,Bunlabelledtest,6.07725,../datasets/challenge2/set_b/Bunlabelledtest__300_1311772096120_D.wav,b
