filename,label,wav_duration,file_path,folder
201106111119.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106111119.wav,a
201105151450.wav,normal,7.537596371882086,../datasets/challenge2/set_a/normal__201105151450.wav,a
201103151912.wav,normal,9.0,../datasets/challenge2/set_a/normal__201103151912.wav,a
201108222246.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222246.wav,a
201108222252.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222252.wav,a
201103140822.wav,normal,8.01392290249433,../datasets/challenge2/set_a/normal__201103140822.wav,a
201106010602.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106010602.wav,a
201103291548.wav,murmur,7.504172335600907,../datasets/challenge2/set_a/murmur__201103291548.wav,a
201102071835.wav,extrahls,7.863514739229025,../datasets/challenge2/set_a/extrahls__201102071835.wav,a
201108222235.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222235.wav,a
201108222221.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222221.wav,a
201104021355.wav,extrahls,0.9363718820861678,../datasets/challenge2/set_a/extrahls__201104021355.wav,a
201105040918.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201105040918.wav,a
201106110909.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106110909.wav,a
201106121242.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106121242.wav,a
201106141148.wav,normal,5.749297052154195,../datasets/challenge2/set_a/normal__201106141148.wav,a
201108222236.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222236.wav,a
201108222237.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222237.wav,a
201108222223.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222223.wav,a
201105041959.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201105041959.wav,a
201104291843.wav,murmur,4.82687074829932,../datasets/challenge2/set_a/murmur__201104291843.wav,a
201106040722.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106040722.wav,a
201101161027.wav,extrahls,5.9556916099773245,../datasets/challenge2/set_a/extrahls__201101161027.wav,a
201106121445.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106121445.wav,a
201103200218.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201103200218.wav,a
201101180902.wav,murmur,8.034421768707483,../datasets/challenge2/set_a/murmur__201101180902.wav,a
201106070949.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106070949.wav,a
201106030612.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106030612.wav,a
201102201230.wav,normal,9.0,../datasets/challenge2/set_a/normal__201102201230.wav,a
201108222227.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222227.wav,a
201108222233.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222233.wav,a
201108222232.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222232.wav,a
201108222226.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222226.wav,a
201104141251.wav,normal,7.637891156462585,../datasets/challenge2/set_a/normal__201104141251.wav,a
201102070251.wav,extrahls,8.01392290249433,../datasets/challenge2/set_a/extrahls__201102070251.wav,a
201108222224.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222224.wav,a
201108222231.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222231.wav,a
201106190520.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106190520.wav,a
201102270940.wav,normal,9.0,../datasets/challenge2/set_a/normal__201102270940.wav,a
201106221418.wav,normal,7.002789115646259,../datasets/challenge2/set_a/normal__201106221418.wav,a
201105051017.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201105051017.wav,a
201104241315.wav,murmur,9.0,../datasets/challenge2/set_a/murmur__201104241315.wav,a
201105021654.wav,normal,7.997210884353741,../datasets/challenge2/set_a/normal__201105021654.wav,a
201106040933.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106040933.wav,a
201101241423.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201101241423.wav,a
201102081321.wav,normal,7.888571428571429,../datasets/challenge2/set_a/normal__201102081321.wav,a
201103140132.wav,normal,9.0,../datasets/challenge2/set_a/normal__201103140132.wav,a
201106210943.wav,normal,5.849591836734694,../datasets/challenge2/set_a/normal__201106210943.wav,a
201101070538.wav,normal,8.8840589569161,../datasets/challenge2/set_a/normal__201101070538.wav,a
201102241217.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201102241217.wav,a
201106151236.wav,normal,7.771587301587301,../datasets/challenge2/set_a/normal__201106151236.wav,a
201106101955.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106101955.wav,a
201105011626.wav,normal,9.0,../datasets/challenge2/set_a/normal__201105011626.wav,a
201103150114.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201103150114.wav,a
201101241433.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201101241433.wav,a
201103101140.wav,normal,9.0,../datasets/challenge2/set_a/normal__201103101140.wav,a
201103221214.wav,normal,3.4634240362811792,../datasets/challenge2/set_a/normal__201103221214.wav,a
201108222238.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222238.wav,a
201103140135.wav,normal,7.947074829931973,../datasets/challenge2/set_a/normal__201103140135.wav,a
201101151127.wav,normal,9.0,../datasets/challenge2/set_a/normal__201101151127.wav,a
201102052338.wav,murmur,9.0,../datasets/challenge2/set_a/murmur__201102052338.wav,a
201106211041.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106211041.wav,a
201101051104.wav,murmur,8.8840589569161,../datasets/challenge2/set_a/murmur__201101051104.wav,a
201105021804.wav,normal,9.0,../datasets/challenge2/set_a/normal__201105021804.wav,a
201101152255.wav,extrahls,8.026167800453514,../datasets/challenge2/set_a/extrahls__201101152255.wav,a
201105060108.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201105060108.wav,a
201102260502.wav,normal,6.284126984126984,../datasets/challenge2/set_a/normal__201102260502.wav,a
201108011118.wav,normal,7.935555555555555,../datasets/challenge2/set_a/normal__201108011118.wav,a
201102051443.wav,murmur,6.818934240362812,../datasets/challenge2/set_a/murmur__201102051443.wav,a
201106221450.wav,normal,9.0,../datasets/challenge2/set_a/normal__201106221450.wav,a
201108222248.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222248.wav,a
201106040947.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106040947.wav,a
201101160804.wav,extrahls,7.0173922902494335,../datasets/challenge2/set_a/extrahls__201101160804.wav,a
201106161219.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106161219.wav,a
201101091153.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201101091153.wav,a
201106041452.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106041452.wav,a
201106211430.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106211430.wav,a
201106101314.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106101314.wav,a
201108222258.wav,murmur,7.935555555555555,../datasets/challenge2/set_a/murmur__201108222258.wav,a
201103182227.wav,extrahls,9.0,../datasets/challenge2/set_a/extrahls__201103182227.wav,a
201103170121.wav,normal,8.03063492063492,../datasets/challenge2/set_a/normal__201103170121.wav,a
201106141148.wav,murmur,5.966575963718821,../datasets/challenge2/set_a/murmur__201106141148.wav,a
201106131834.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106131834.wav,a
201106212112.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106212112.wav,a
201102081152.wav,normal,7.14485260770975,../datasets/challenge2/set_a/normal__201102081152.wav,a
201106031558.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106031558.wav,a
201106221254.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106221254.wav,a
201106131835.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106131835.wav,a
201106161019.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106161019.wav,a
201101051114.wav,murmur,8.8840589569161,../datasets/challenge2/set_a/murmur__201101051114.wav,a
201106061233.wav,artifact,9.0,../datasets/challenge2/set_a/artifact__201106061233.wav,a
232_1308748524018_D1.wav,normal,1.681,../datasets/challenge2/set_b/normal__232_1308748524018_D1.wav,b
184_1308073010307_D.wav,normal,14.6725,../datasets/challenge2/set_b/normal__184_1308073010307_D.wav,b
134_1306428161797_D1.wav,normal_noisynormal,7.2045,../datasets/challenge2/set_b/normal_noisynormal__134_1306428161797_D1.wav,b
293_1311680805936_B1.wav,murmur,1.4045,../datasets/challenge2/set_b/murmur__293_1311680805936_B1.wav,b
272_1309370164386_C.wav,murmur_noisymurmur,3.398,../datasets/challenge2/set_b/murmur_noisymurmur__272_1309370164386_C.wav,b
240_1309201366049_B.wav,murmur,5.48425,../datasets/challenge2/set_b/murmur__240_1309201366049_B.wav,b
210_1308162935880_D2.wav,normal,1.23325,../datasets/challenge2/set_b/normal__210_1308162935880_D2.wav,b
288_1311164615284_B1.wav,murmur_noisymurmur,7.6925,../datasets/challenge2/set_b/murmur_noisymurmur__288_1311164615284_B1.wav,b
300_1311772096120_C1.wav,normal,5.411,../datasets/challenge2/set_b/normal__300_1311772096120_C1.wav,b
156_1306936373241_B1.wav,murmur_noisymurmur,6.36375,../datasets/challenge2/set_b/murmur_noisymurmur__156_1306936373241_B1.wav,b
177_1307989650056_B.wav,normal,4.43475,../datasets/challenge2/set_b/normal__177_1307989650056_B.wav,b
209_1308162216750_D.wav,extrastole,5.64475,../datasets/challenge2/set_b/extrastole__209_1308162216750_D.wav,b
200_1308144251434_C.wav,murmur,3.1895,../datasets/challenge2/set_b/murmur__200_1308144251434_C.wav,b
105_1305033453095_A.wav,normal_noisynormal,10.39,../datasets/challenge2/set_b/normal_noisynormal__105_1305033453095_A.wav,b
208_1308159994503_C.wav,normal,2.063,../datasets/challenge2/set_b/normal__208_1308159994503_C.wav,b
139_1306519274653_A.wav,normal,7.71425,../datasets/challenge2/set_b/normal__139_1306519274653_A.wav,b
105_1305033453095_C.wav,normal_noisynormal,8.87625,../datasets/challenge2/set_b/normal_noisynormal__105_1305033453095_C.wav,b
165_1307109069581_D.wav,murmur_noisymurmur,10.3765,../datasets/challenge2/set_b/murmur_noisymurmur__165_1307109069581_D.wav,b
176_1307988171173_D.wav,normal_noisynormal,3.32375,../datasets/challenge2/set_b/normal_noisynormal__176_1307988171173_D.wav,b
194_1308139824187_C.wav,normal_noisynormal,2.17875,../datasets/challenge2/set_b/normal_noisynormal__194_1308139824187_C.wav,b
158_1306947254705_D.wav,normal_noisynormal,12.208,../datasets/challenge2/set_b/normal_noisynormal__158_1306947254705_D.wav,b
170_1307970562729_C1.wav,normal_noisynormal,2.32875,../datasets/challenge2/set_b/normal_noisynormal__170_1307970562729_C1.wav,b
101_1305030823364_E.wav,normal_noisynormal,4.6805,../datasets/challenge2/set_b/normal_noisynormal__101_1305030823364_E.wav,b
210_1308162935880_D1.wav,normal,1.36875,../datasets/challenge2/set_b/normal__210_1308162935880_D1.wav,b
162_1307101835989_D.wav,murmur_noisymurmur,7.8835,../datasets/challenge2/set_b/murmur_noisymurmur__162_1307101835989_D.wav,b
215_1308245664733_C.wav,normal,2.976,../datasets/challenge2/set_b/normal__215_1308245664733_C.wav,b
121_1306263877235_D.wav,normal_noisynormal,9.633,../datasets/challenge2/set_b/normal_noisynormal__121_1306263877235_D.wav,b
194_1308139824187_A.wav,normal,7.673,../datasets/challenge2/set_b/normal__194_1308139824187_A.wav,b
118_1306262335509_D.wav,normal_noisynormal,14.00225,../datasets/challenge2/set_b/normal_noisynormal__118_1306262335509_D.wav,b
107_1305654946865_A.wav,normal_noisynormal,6.53675,../datasets/challenge2/set_b/normal_noisynormal__107_1305654946865_A.wav,b
144_1306522408528_C.wav,normal_noisynormal,9.88625,../datasets/challenge2/set_b/normal_noisynormal__144_1306522408528_C.wav,b
224_1308337157445_B.wav,extrastole,3.60225,../datasets/challenge2/set_b/extrastole__224_1308337157445_B.wav,b
129_1306344506305_B1.wav,normal,2.949,../datasets/challenge2/set_b/normal__129_1306344506305_B1.wav,b
146_1306778707532_D.wav,normal_noisynormal,21.97,../datasets/challenge2/set_b/normal_noisynormal__146_1306778707532_D.wav,b
175_1307987962616_B.wav,normal,2.21775,../datasets/challenge2/set_b/normal__175_1307987962616_B.wav,b
200_1308144251434_D.wav,murmur,7.77425,../datasets/challenge2/set_b/murmur__200_1308144251434_D.wav,b
143_1306763822290_C.wav,normal,1.768,../datasets/challenge2/set_b/normal__143_1306763822290_C.wav,b
140_1306519735121_C.wav,normal_noisynormal,10.909,../datasets/challenge2/set_b/normal_noisynormal__140_1306519735121_C.wav,b
184_1308073010307_B.wav,normal,13.1255,../datasets/challenge2/set_b/normal__184_1308073010307_B.wav,b
147_1306523973811_C.wav,normal,1.555,../datasets/challenge2/set_b/normal__147_1306523973811_C.wav,b
238_1309194586293_B.wav,normal,1.1765,../datasets/challenge2/set_b/normal__238_1309194586293_B.wav,b
165_1307109069581_A.wav,murmur_noisymurmur,11.29275,../datasets/challenge2/set_b/murmur_noisymurmur__165_1307109069581_A.wav,b
171_1307971016233_D.wav,murmur,2.78675,../datasets/challenge2/set_b/murmur__171_1307971016233_D.wav,b
230_1308595300880_C.wav,normal,2.3295,../datasets/challenge2/set_b/normal__230_1308595300880_C.wav,b
148_1306768801551_B.wav,extrastole,3.99875,../datasets/challenge2/set_b/extrastole__148_1306768801551_B.wav,b
173_1307973611151_B.wav,normal_noisynormal,1.9445,../datasets/challenge2/set_b/normal_noisynormal__173_1307973611151_B.wav,b
193_1308078104592_C1.wav,murmur,2.7485,../datasets/challenge2/set_b/murmur__193_1308078104592_C1.wav,b
174_1307987737137_B.wav,normal,2.74675,../datasets/challenge2/set_b/normal__174_1307987737137_B.wav,b
176_1307988171173_B.wav,normal,3.2135,../datasets/challenge2/set_b/normal__176_1307988171173_B.wav,b
121_1306263877235_A.wav,normal_noisynormal,14.24325,../datasets/challenge2/set_b/normal_noisynormal__121_1306263877235_A.wav,b
190_1308076920011_C1.wav,normal,1.423,../datasets/challenge2/set_b/normal__190_1308076920011_C1.wav,b
152_1306779561195_D.wav,normal,8.4015,../datasets/challenge2/set_b/normal__152_1306779561195_D.wav,b
177_1307989650056_D.wav,normal,2.04975,../datasets/challenge2/set_b/normal__177_1307989650056_D.wav,b
230_1308595300880_B.wav,normal,1.62425,../datasets/challenge2/set_b/normal__230_1308595300880_B.wav,b
153_1306848820671_B1.wav,normal,5.0255,../datasets/challenge2/set_b/normal__153_1306848820671_B1.wav,b
171_1307971016233_E.wav,murmur,0.85675,../datasets/challenge2/set_b/murmur__171_1307971016233_E.wav,b
267_1309368735165_A.wav,normal,1.92975,../datasets/challenge2/set_b/normal__267_1309368735165_A.wav,b
186_1308073648738_C1.wav,normal,2.51275,../datasets/challenge2/set_b/normal__186_1308073648738_C1.wav,b
139_1306519274653_D.wav,normal_noisynormal,15.3195,../datasets/challenge2/set_b/normal_noisynormal__139_1306519274653_D.wav,b
140_1306519735121_A.wav,normal,11.25,../datasets/challenge2/set_b/normal__140_1306519735121_A.wav,b
143_1306763822290_A.wav,normal_noisynormal,13.03975,../datasets/challenge2/set_b/normal_noisynormal__143_1306763822290_A.wav,b
143_1306763822290_B.wav,normal,2.97425,../datasets/challenge2/set_b/normal__143_1306763822290_B.wav,b
146_1306778707532_B.wav,normal,9.77575,../datasets/challenge2/set_b/normal__146_1306778707532_B.wav,b
137_1306764999211_C1.wav,normal_noisynormal,1.822,../datasets/challenge2/set_b/normal_noisynormal__137_1306764999211_C1.wav,b
177_1307989650056_A1.wav,normal,2.46425,../datasets/challenge2/set_b/normal__177_1307989650056_A1.wav,b
216_1308245839516_A.wav,extrastole,12.10225,../datasets/challenge2/set_b/extrastole__216_1308245839516_A.wav,b
286_1311170606028_D.wav,extrastole,6.7305,../datasets/challenge2/set_b/extrastole__286_1311170606028_D.wav,b
133_1306759619127_A1.wav,normal_noisynormal,9.31475,../datasets/challenge2/set_b/normal_noisynormal__133_1306759619127_A1.wav,b
140_1306519735121_D1.wav,normal,4.81675,../datasets/challenge2/set_b/normal__140_1306519735121_D1.wav,b
151_1306779785624_B.wav,extrastole,11.30825,../datasets/challenge2/set_b/extrastole__151_1306779785624_B.wav,b
238_1309194586293_A.wav,normal,1.17275,../datasets/challenge2/set_b/normal__238_1309194586293_A.wav,b
185_1308073325396_B.wav,murmur,11.10975,../datasets/challenge2/set_b/murmur__185_1308073325396_B.wav,b
149_1306776016110_C1.wav,normal,9.15975,../datasets/challenge2/set_b/normal__149_1306776016110_C1.wav,b
160_1307100683334_D.wav,murmur_noisymurmur,7.15925,../datasets/challenge2/set_b/murmur_noisymurmur__160_1307100683334_D.wav,b
173_1307973611151_B.wav,normal,2.8995,../datasets/challenge2/set_b/normal__173_1307973611151_B.wav,b
286_1311170606028_A1.wav,normal,1.03925,../datasets/challenge2/set_b/normal__286_1311170606028_A1.wav,b
121_1306263877235_C.wav,normal_noisynormal,11.90375,../datasets/challenge2/set_b/normal_noisynormal__121_1306263877235_C.wav,b
176_1307988171173_A.wav,normal,3.0005,../datasets/challenge2/set_b/normal__176_1307988171173_A.wav,b
132_1306758754432_C.wav,normal_noisynormal,7.88,../datasets/challenge2/set_b/normal_noisynormal__132_1306758754432_C.wav,b
101_1305030823364_B.wav,normal_noisynormal,8.80725,../datasets/challenge2/set_b/normal_noisynormal__101_1305030823364_B.wav,b
173_1307973611151_C.wav,normal,3.0705,../datasets/challenge2/set_b/normal__173_1307973611151_C.wav,b
118_1306262335509_B.wav,normal_noisynormal,8.532,../datasets/challenge2/set_b/normal_noisynormal__118_1306262335509_B.wav,b
144_1306522408528_A1.wav,normal_noisynormal,4.341,../datasets/challenge2/set_b/normal_noisynormal__144_1306522408528_A1.wav,b
185_1308073325396_C.wav,murmur,15.7245,../datasets/challenge2/set_b/murmur__185_1308073325396_C.wav,b
213_1308245263936_C.wav,normal,4.63125,../datasets/challenge2/set_b/normal__213_1308245263936_C.wav,b
235_1308749032454_B.wav,extrastole,8.046,../datasets/challenge2/set_b/extrastole__235_1308749032454_B.wav,b
274_1311075637574_A1.wav,normal,3.37625,../datasets/challenge2/set_b/normal__274_1311075637574_A1.wav,b
171_1307971016233_D1.wav,murmur,2.79725,../datasets/challenge2/set_b/murmur__171_1307971016233_D1.wav,b
147_1306523973811_A.wav,normal,2.93325,../datasets/challenge2/set_b/normal__147_1306523973811_A.wav,b
140_1306519735121_B.wav,normal,9.773,../datasets/challenge2/set_b/normal__140_1306519735121_B.wav,b
118_1306262335509_C1.wav,normal_noisynormal,4.50625,../datasets/challenge2/set_b/normal_noisynormal__118_1306262335509_C1.wav,b
147_1306523973811_B.wav,normal_noisynormal,12.99725,../datasets/challenge2/set_b/normal_noisynormal__147_1306523973811_B.wav,b
146_1306778707532_A.wav,normal,4.73825,../datasets/challenge2/set_b/normal__146_1306778707532_A.wav,b
175_1307987962616_D.wav,normal,4.7775,../datasets/challenge2/set_b/normal__175_1307987962616_D.wav,b
216_1308245839516_B.wav,extrastole,2.4985,../datasets/challenge2/set_b/extrastole__216_1308245839516_B.wav,b
254_1309350589009_D.wav,murmur,8.83625,../datasets/challenge2/set_b/murmur__254_1309350589009_D.wav,b
137_1306764999211_D1.wav,normal_noisynormal,9.85775,../datasets/challenge2/set_b/normal_noisynormal__137_1306764999211_D1.wav,b
115_1306259437619_C.wav,normal,7.72675,../datasets/challenge2/set_b/normal__115_1306259437619_C.wav,b
188_1308074301731_C.wav,normal,7.717,../datasets/challenge2/set_b/normal__188_1308074301731_C.wav,b
151_1306779785624_C.wav,normal_noisynormal,14.91475,../datasets/challenge2/set_b/normal_noisynormal__151_1306779785624_C.wav,b
194_1308139824187_A1.wav,normal,4.294,../datasets/challenge2/set_b/normal__194_1308139824187_A1.wav,b
210_1308162935880_B1.wav,normal,1.45925,../datasets/challenge2/set_b/normal__210_1308162935880_B1.wav,b
285_1311169246969_C.wav,normal_noisynormal,4.81125,../datasets/challenge2/set_b/normal_noisynormal__285_1311169246969_C.wav,b
252_1309203336604_B.wav,normal,1.892,../datasets/challenge2/set_b/normal__252_1309203336604_B.wav,b
253_1309350256198_B.wav,extrastole,2.91775,../datasets/challenge2/set_b/extrastole__253_1309350256198_B.wav,b
134_1306428161797_C2.wav,normal,1.4885,../datasets/challenge2/set_b/normal__134_1306428161797_C2.wav,b
125_1306332456645_B1.wav,normal_noisynormal,6.8755,../datasets/challenge2/set_b/normal_noisynormal__125_1306332456645_B1.wav,b
109_1305653972028_E.wav,normal_noisynormal,7.91275,../datasets/challenge2/set_b/normal_noisynormal__109_1305653972028_E.wav,b
242_1309197394064_D.wav,murmur,4.64,../datasets/challenge2/set_b/murmur__242_1309197394064_D.wav,b
127_1306764300147_B.wav,normal,8.33075,../datasets/challenge2/set_b/normal__127_1306764300147_B.wav,b
129_1306344506305_D1.wav,normal,3.76325,../datasets/challenge2/set_b/normal__129_1306344506305_D1.wav,b
178_1307989887769_D.wav,normal,11.5965,../datasets/challenge2/set_b/normal__178_1307989887769_D.wav,b
201_1308144942432_A.wav,normal,1.64075,../datasets/challenge2/set_b/normal__201_1308144942432_A.wav,b
188_1308074301731_A.wav,normal_noisynormal,12.017,../datasets/challenge2/set_b/normal_noisynormal__188_1308074301731_A.wav,b
129_1306344506305_D.wav,normal,7.158,../datasets/challenge2/set_b/normal__129_1306344506305_D.wav,b
151_1306779785624_A.wav,normal,5.6425,../datasets/challenge2/set_b/normal__151_1306779785624_A.wav,b
135_1306428972976_A.wav,murmur_noisymurmur,9.014,../datasets/challenge2/set_b/murmur_noisymurmur__135_1306428972976_A.wav,b
296_1311682952647_D.wav,normal_noisynormal,10.1835,../datasets/challenge2/set_b/normal_noisynormal__296_1311682952647_D.wav,b
135_1306428972976_C.wav,murmur_noisymurmur,11.9035,../datasets/challenge2/set_b/murmur_noisymurmur__135_1306428972976_C.wav,b
109_1305653646620_C.wav,normal,7.63275,../datasets/challenge2/set_b/normal__109_1305653646620_C.wav,b
175_1307987962616_B1.wav,normal,1.7285,../datasets/challenge2/set_b/normal__175_1307987962616_B1.wav,b
232_1308748524018_B1.wav,normal,1.408,../datasets/challenge2/set_b/normal__232_1308748524018_B1.wav,b
146_1306778707532_D4.wav,normal,5.233,../datasets/challenge2/set_b/normal__146_1306778707532_D4.wav,b
293_1311680805936_D.wav,murmur_noisymurmur,11.83475,../datasets/challenge2/set_b/murmur_noisymurmur__293_1311680805936_D.wav,b
209_1308162216750_A.wav,normal,2.947,../datasets/challenge2/set_b/normal__209_1308162216750_A.wav,b
134_1306428161797_B1.wav,normal_noisynormal,6.3335,../datasets/challenge2/set_b/normal_noisynormal__134_1306428161797_B1.wav,b
116_1306258689913_D.wav,murmur,6.3195,../datasets/challenge2/set_b/murmur__116_1306258689913_D.wav,b
264_1309356143724_C.wav,normal_noisynormal,13.34875,../datasets/challenge2/set_b/normal_noisynormal__264_1309356143724_C.wav,b
154_1306935608852_A1.wav,normal,2.00375,../datasets/challenge2/set_b/normal__154_1306935608852_A1.wav,b
156_1306936373241_B.wav,murmur,4.11775,../datasets/challenge2/set_b/murmur__156_1306936373241_B.wav,b
235_1308749032454_C.wav,normal,1.20625,../datasets/challenge2/set_b/normal__235_1308749032454_C.wav,b
109_1305653972028_F.wav,normal_noisynormal,10.25225,../datasets/challenge2/set_b/normal_noisynormal__109_1305653972028_F.wav,b
163_1307104470471_D1.wav,normal_noisynormal,2.34675,../datasets/challenge2/set_b/normal_noisynormal__163_1307104470471_D1.wav,b
264_1309356143724_B.wav,normal_noisynormal,14.72475,../datasets/challenge2/set_b/normal_noisynormal__264_1309356143724_B.wav,b
198_1308141739338_B1.wav,extrastole,6.6715,../datasets/challenge2/set_b/extrastole__198_1308141739338_B1.wav,b
109_1305653646620_A.wav,normal_noisynormal,12.52275,../datasets/challenge2/set_b/normal_noisynormal__109_1305653646620_A.wav,b
216_1308245839516_C.wav,normal,3.13425,../datasets/challenge2/set_b/normal__216_1308245839516_C.wav,b
186_1308073648738_D.wav,normal,3.28025,../datasets/challenge2/set_b/normal__186_1308073648738_D.wav,b
127_1306764300147_A.wav,normal,9.633,../datasets/challenge2/set_b/normal__127_1306764300147_A.wav,b
159_1307018640315_A1.wav,normal_noisynormal,4.06125,../datasets/challenge2/set_b/normal_noisynormal__159_1307018640315_A1.wav,b
184_1308073010307_A.wav,extrastole,13.38075,../datasets/challenge2/set_b/extrastole__184_1308073010307_A.wav,b
